NAME,ID,LEVEL,AREA,CAPITAL
Tomazina,4127809,Municípios,591.4,False
Três Barras do Paraná,412785,AMC 91-00,509.1,False
Três Barras do Paraná,4127858,Municípios,509.1,False
Tunas do Paraná,4127882,Municípios,684.4,False
Tuneiras do Oeste,412790,AMC 91-00,702.3,False
Tuneiras do Oeste,412790,AMC 70-00,702.3,False
Tuneiras do Oeste,4127908,Municípios,702.3,False
Tupãssi,412795,AMC 91-00,303.0,False
Tupãssi,4127957,Municípios,303.0,False
Turvo,412796,AMC 91-00,913.7,False
Turvo,4127965,Municípios,913.7,False
Ubiratã,412800,AMC 91-00,655.4,False
Ubiratã,412800,AMC 70-00,655.4,False
Ubiratã,4128005,Municípios,655.4,False
Umuarama,4128104,Municípios,1232.5,False
União da Vitória,412820,AMC 70-00,733.1,False
União da Vitória,412820,AMC 91-00,733.1,False
União da Vitória,4128203,Municípios,733.1,False
Uniflor,412830,AMC 91-00,97.7,False
Uniflor,412830,AMC 70-00,97.7,False
Uniflor,4128302,Municípios,97.7,False
Uraí,412840,AMC 70-00,235.7,False
Uraí,412840,AMC 91-00,235.7,False
Uraí,4128401,Municípios,235.7,False
Wenceslau Braz,412850,AMC 91-00,393.7,False
Wenceslau Braz,412850,AMC 70-00,393.7,False
Wenceslau Braz,4128500,Municípios,393.7,False
Ventania,4128534,Municípios,745.3,False
Vera Cruz do Oeste,412855,AMC 91-00,312.3,False
Vera Cruz do Oeste,4128559,Municípios,312.3,False
Verê,412860,AMC 91-00,324.8,False
Verê,412860,AMC 70-00,324.8,False
Verê,4128609,Municípios,324.8,False
Vila Alta,4128625,Municípios,958.6,False
Doutor Ulysses,4128633,Municípios,780.2,False
Virmond,4128658,Municípios,245.1,False
Vitorino,412870,AMC 70-00,294.0,False
Vitorino,412870,AMC 91-00,294.0,False
Vitorino,4128708,Municípios,294.0,False
Xambrê,412880,AMC 91-00,363.2,False
Xambrê,412880,AMC 70-00,363.2,False
Xambrê,4128807,Municípios,363.2,False
Assunguy de Cima,4199919,Municípios,0.0,False
Conchas,4199929,Municípios,0.0,False
Palmira,4199939,Municípios,0.0,False
Porto de Cima,4199949,Municípios,0.0,False
AMC1872_1997 001,41AMC1872_1997001,AMC 1872-00,4849.8,
AMC1872_1997 002,41AMC1872_1997002,AMC 1872-00,94257.00000000009,
AMC1872_1997 003,41AMC1872_1997003,AMC 1872-00,5437.5999999999985,
AMC1872_1997 004,41AMC1872_1997004,AMC 1872-00,4488.900000000001,
AMC1872_1997 005,41AMC1872_1997005,AMC 1872-00,695.0,
AMC1872_1997 006,41AMC1872_1997006,AMC 1872-00,4486.200000000001,
AMC1872_1997 007,41AMC1872_1997007,AMC 1872-00,2312.7,
AMC2097 001,41AMC2097001,AMC 20-00,4849.8,
AMC2097 002,41AMC2097002,AMC 20-00,6899.0,
AMC2097 003,41AMC2097003,AMC 20-00,9640.6,
AMC2097 004,41AMC2097004,AMC 20-00,1125.4,
AMC2097 005,41AMC2097005,AMC 20-00,1021.6,
AMC2097 006,41AMC2097006,AMC 20-00,1504.8000000000002,
AMC2097 007,41AMC2097007,AMC 20-00,3913.8999999999996,
AMC2097 008,41AMC2097008,AMC 20-00,4228.400000000001,
AMC2097 009,41AMC2097009,AMC 20-00,4488.900000000001,
AMC2097 010,41AMC2097010,AMC 20-00,695.0,
AMC2097 011,41AMC2097011,AMC 20-00,13708.600000000002,
AMC2097 012,41AMC2097012,AMC 20-00,4486.200000000001,
AMC2097 013,41AMC2097013,AMC 20-00,3841.7,
AMC2097 014,41AMC2097014,AMC 20-00,75845.20000000003,
AMC2097 015,41AMC2097015,AMC 20-00,2246.7,
AMC2097 016,41AMC2097016,AMC 20-00,1793.5,
AMC2097 017,41AMC2097017,AMC 20-00,2312.7,
AMC2097 018,41AMC2097018,AMC 20-00,1308.3000000000002,
AMC2097 019,41AMC2097019,AMC 20-00,45803.40000000001,
AMC2097 020,41AMC2097020,AMC 20-00,3813.7,
AMC4097 001,41AMC4097001,AMC 40-00,951.5999999999999,
AMC4097 002,41AMC4097002,AMC 40-00,804.1,
AMC4097 003,41AMC4097003,AMC 40-00,4849.8,
AMC4097 004,41AMC4097004,AMC 40-00,6899.0,
AMC4097 005,41AMC4097005,AMC 40-00,9640.6,
AMC4097 006,41AMC4097006,AMC 40-00,4744.0,
AMC4097 007,41AMC4097007,AMC 40-00,1432.6000000000001,
AMC4097 008,41AMC4097008,AMC 40-00,1125.4,
AMC4097 009,41AMC4097009,AMC 40-00,1021.6,
AMC4097 010,41AMC4097010,AMC 40-00,1504.8000000000002,
AMC4097 011,41AMC4097011,AMC 40-00,725.6,
AMC4097 012,41AMC4097012,AMC 40-00,2854.1000000000004,
AMC4097 013,41AMC4097013,AMC 40-00,599.8,
AMC4097 014,41AMC4097014,AMC 40-00,4488.900000000001,
AMC4097 015,41AMC4097015,AMC 40-00,13708.600000000002,
AMC4097 016,41AMC4097016,AMC 40-00,4486.200000000001,
AMC4097 017,41AMC4097017,AMC 40-00,3841.7,
AMC4097 018,41AMC4097018,AMC 40-00,75845.20000000003,
AMC4097 019,41AMC4097019,AMC 40-00,1646.8999999999999,
AMC4097 020,41AMC4097020,AMC 40-00,2312.7,
AMC4097 021,41AMC4097021,AMC 40-00,28924.100000000013,
AMC4097 022,41AMC4097022,AMC 40-00,479.3,
AMC4097 023,41AMC4097023,AMC 40-00,1308.3000000000002,
AMC4097 024,41AMC4097024,AMC 40-00,12135.3,
AMC4097 025,41AMC4097025,AMC 40-00,2284.7,
AMC4097 026,41AMC4097026,AMC 40-00,1049.7,
AMC6097 001,41AMC6097001,AMC 60-00,535.4000000000001,
AMC6097 002,41AMC6097002,AMC 60-00,883.0,
AMC6097 003,41AMC6097003,AMC 60-00,1204.5,
AMC6097 004,41AMC6097004,AMC 60-00,2831.2000000000003,
AMC6097 005,41AMC6097005,AMC 60-00,1601.6999999999998,
AMC6097 006,41AMC6097006,AMC 60-00,10712.6,
AMC6097 007,41AMC6097007,AMC 60-00,2538.5,
AMC6097 008,41AMC6097008,AMC 60-00,5255.0,
AMC6097 009,41AMC6097009,AMC 60-00,2126.6000000000004,
AMC6097 010,41AMC6097010,AMC 60-00,2056.4,
AMC6097 011,41AMC6097011,AMC 60-00,6891.100000000001,
AMC6097 012,41AMC6097012,AMC 60-00,12880.400000000005,
AMC6097 013,41AMC6097013,AMC 60-00,1007.9,
AMC6097 014,41AMC6097014,AMC 60-00,19584.699999999997,
AMC6097 015,41AMC6097015,AMC 60-00,801.3,
AMC6097 016,41AMC6097016,AMC 60-00,3254.5,
AMC6097 017,41AMC6097017,AMC 60-00,1021.6,
AMC6097 018,41AMC6097018,AMC 60-00,1504.8000000000002,
AMC6097 019,41AMC6097019,AMC 60-00,331.8,
AMC6097 020,41AMC6097020,AMC 60-00,725.6,
AMC6097 021,41AMC6097021,AMC 60-00,1613.5,
AMC6097 022,41AMC6097022,AMC 60-00,479.8,
AMC6097 023,41AMC6097023,AMC 60-00,2565.1,
AMC6097 024,41AMC6097024,AMC 60-00,4322.000000000001,
AMC6097 025,41AMC6097025,AMC 60-00,1210.6,
AMC6097 026,41AMC6097026,AMC 60-00,2137.7,
AMC6097 027,41AMC6097027,AMC 60-00,1558.5,
AMC6097 028,41AMC6097028,AMC 60-00,2699.7,
AMC6097 029,41AMC6097029,AMC 60-00,2064.7,
AMC6097 030,41AMC6097030,AMC 60-00,1018.1,
AMC6097 031,41AMC6097031,AMC 60-00,1035.0,
AMC6097 032,41AMC6097032,AMC 60-00,1781.2000000000003,
AMC6097 033,41AMC6097033,AMC 60-00,859.6,
AMC6097 034,41AMC6097034,AMC 60-00,4217.7,
AMC6097 035,41AMC6097035,AMC 60-00,849.3,
AMC6097 036,41AMC6097036,AMC 60-00,1126.3,
AMC6097 037,41AMC6097037,AMC 60-00,3397.1000000000004,
AMC6097 038,41AMC6097038,AMC 60-00,1010.5000000000001,
AMC6097 039,41AMC6097039,AMC 60-00,5861.400000000001,
AMC6097 040,41AMC6097040,AMC 60-00,14132.800000000001,
AMC6097 041,41AMC6097041,AMC 60-00,1121.5,
AMC6097 042,41AMC6097042,AMC 60-00,1923.8000000000002,
AMC6097 043,41AMC6097043,AMC 60-00,583.2,
AMC6097 044,41AMC6097044,AMC 60-00,1390.8999999999999,
AMC6097 045,41AMC6097045,AMC 60-00,608.4000000000001,
AMC6097 046,41AMC6097046,AMC 60-00,2749.5,
AMC6097 047,41AMC6097047,AMC 60-00,622.7,
AMC6097 048,41AMC6097048,AMC 60-00,2561.0,
AMC6097 049,41AMC6097049,AMC 60-00,523.3,
AMC6097 050,41AMC6097050,AMC 60-00,1454.1,
AMC6097 051,41AMC6097051,AMC 60-00,351.9,
AMC6097 052,41AMC6097052,AMC 60-00,479.3,
AMC6097 053,41AMC6097053,AMC 60-00,1308.3000000000002,
AMC6097 054,41AMC6097054,AMC 60-00,7145.2,
AMC6097 055,41AMC6097055,AMC 60-00,858.5999999999999,
AMC6097 056,41AMC6097056,AMC 60-00,1723.4,
AMC6097 057,41AMC6097057,AMC 60-00,573.2,
AMC6097 058,41AMC6097058,AMC 60-00,1049.7,
AMC7097 001,41AMC7097001,AMC 70-00,535.4000000000001,False
AMC7097 002,41AMC7097002,AMC 70-00,1132.0,False
AMC7097 003,41AMC7097003,AMC 70-00,743.1,False
AMC7097 004,41AMC7097004,AMC 70-00,1387.6,False
AMC7097 005,41AMC7097005,AMC 70-00,1498.1999999999998,False
AMC7097 006,41AMC7097006,AMC 70-00,326.20000000000005,False
AMC7097 007,41AMC7097007,AMC 70-00,2663.6,False
AMC7097 008,41AMC7097008,AMC 70-00,657.1,False
AMC7097 009,41AMC7097009,AMC 70-00,5255.0,False
AMC7097 010,41AMC7097010,AMC 70-00,1234.1,False
AMC7097 011,41AMC7097011,AMC 70-00,2126.6000000000004,False
AMC7097 012,41AMC7097012,AMC 70-00,1493.7,False
AMC7097 013,41AMC7097013,AMC 70-00,1302.3999999999999,False
AMC7097 014,41AMC7097014,AMC 70-00,1110.8000000000002,False
AMC7097 015,41AMC7097015,AMC 70-00,712.0,False
AMC7097 016,41AMC7097016,AMC 70-00,732.9,False
AMC7097 017,41AMC7097017,AMC 70-00,1007.9,False
AMC7097 018,41AMC7097018,AMC 70-00,625.5,False
AMC7097 019,41AMC7097019,AMC 70-00,879.3,False
AMC7097 020,41AMC7097020,AMC 70-00,1136.1,False
AMC7097 021,41AMC7097021,AMC 70-00,1068.5,False
AMC7097 022,41AMC7097022,AMC 70-00,2020.4,False
AMC7097 023,41AMC7097023,AMC 70-00,8087.200000000001,False
AMC7097 024,41AMC7097024,AMC 70-00,271.8,False
AMC7097 025,41AMC7097025,AMC 70-00,1021.6,False
AMC7097 026,41AMC7097026,AMC 70-00,218.8,False
AMC7097 027,41AMC7097027,AMC 70-00,1309.7,False
AMC7097 028,41AMC7097028,AMC 70-00,896.8,False
AMC7097 029,41AMC7097029,AMC 70-00,565.0,False
AMC7097 030,41AMC7097030,AMC 70-00,3106.5,False
AMC7097 031,41AMC7097031,AMC 70-00,2137.7,False
AMC7097 032,41AMC7097032,AMC 70-00,1088.2,False
AMC7097 033,41AMC7097033,AMC 70-00,522.4,False
AMC7097 034,41AMC7097034,AMC 70-00,1558.5,False
AMC7097 035,41AMC7097035,AMC 70-00,1330.0,False
AMC7097 036,41AMC7097036,AMC 70-00,891.0999999999999,False
AMC7097 037,41AMC7097037,AMC 70-00,580.6999999999999,False
AMC7097 038,41AMC7097038,AMC 70-00,500.4,False
AMC7097 039,41AMC7097039,AMC 70-00,1209.2,False
AMC7097 040,41AMC7097040,AMC 70-00,1126.3,False
AMC7097 041,41AMC7097041,AMC 70-00,256.0,False
AMC7097 042,41AMC7097042,AMC 70-00,3146.0,False
AMC7097 043,41AMC7097043,AMC 70-00,1765.0,False
AMC7097 044,41AMC7097044,AMC 70-00,1008.7,False
AMC7097 045,41AMC7097045,AMC 70-00,731.0,False
AMC7097 046,41AMC7097046,AMC 70-00,373.9,False
AMC7097 047,41AMC7097047,AMC 70-00,2842.1,False
AMC7097 048,41AMC7097048,AMC 70-00,288.4,False
AMC7097 049,41AMC7097049,AMC 70-00,4096.400000000001,False
AMC7097 050,41AMC7097050,AMC 70-00,1215.5,False
AMC7097 051,41AMC7097051,AMC 70-00,3404.3,False
AMC7097 052,41AMC7097052,AMC 70-00,1121.5,False
AMC7097 053,41AMC7097053,AMC 70-00,583.2,False
AMC7097 054,41AMC7097054,AMC 70-00,1070.0,False
AMC7097 055,41AMC7097055,AMC 70-00,182.8,False
AMC7097 056,41AMC7097056,AMC 70-00,935.9000000000001,False
AMC7097 057,41AMC7097057,AMC 70-00,608.4000000000001,False
AMC7097 058,41AMC7097058,AMC 70-00,1020.1999999999999,False
AMC7097 059,41AMC7097059,AMC 70-00,676.2,False
AMC7097 060,41AMC7097060,AMC 70-00,1191.3,False
AMC7097 061,41AMC7097061,AMC 70-00,1308.3000000000002,False
AMC7097 062,41AMC7097062,AMC 70-00,3740.8999999999996,False
AMC7097 063,41AMC7097063,AMC 70-00,8048.5,False
AMC7097 064,41AMC7097064,AMC 70-00,3035.1,False
AMC9197 001,41AMC9197001,AMC 91-00,535.4000000000001,False
AMC9197 002,41AMC9197002,AMC 91-00,743.1,False
AMC9197 003,41AMC9197003,AMC 91-00,1387.6,False
AMC9197 004,41AMC9197004,AMC 91-00,1498.1999999999998,False
AMC9197 005,41AMC9197005,AMC 91-00,326.20000000000005,False
AMC9197 006,41AMC9197006,AMC 91-00,1057.7,False
AMC9197 007,41AMC9197007,AMC 91-00,1797.7,False
AMC9197 008,41AMC9197008,AMC 91-00,393.70000000000005,False
AMC9197 009,41AMC9197009,AMC 91-00,5255.0,False
AMC9197 010,41AMC9197010,AMC 91-00,2126.6000000000004,False
AMC9197 011,41AMC9197011,AMC 91-00,1134.3,False
AMC9197 012,41AMC9197012,AMC 91-00,754.5,False
AMC9197 013,41AMC9197013,AMC 91-00,732.9,False
AMC9197 014,41AMC9197014,AMC 91-00,1007.9,False
AMC9197 015,41AMC9197015,AMC 91-00,356.5,False
AMC9197 016,41AMC9197016,AMC 91-00,1136.1,False
AMC9197 017,41AMC9197017,AMC 91-00,1068.5,False
AMC9197 018,41AMC9197018,AMC 91-00,1582.2,False
AMC9197 019,41AMC9197019,AMC 91-00,5375.8,False
AMC9197 020,41AMC9197020,AMC 91-00,271.8,False
AMC9197 021,41AMC9197021,AMC 91-00,1021.6,False
AMC9197 022,41AMC9197022,AMC 91-00,218.8,False
AMC9197 023,41AMC9197023,AMC 91-00,989.2,False
AMC9197 024,41AMC9197024,AMC 91-00,896.8,False
AMC9197 025,41AMC9197025,AMC 91-00,565.0,False
AMC9197 026,41AMC9197026,AMC 91-00,3106.5,False
AMC9197 027,41AMC9197027,AMC 91-00,2137.7,False
AMC9197 028,41AMC9197028,AMC 91-00,522.4,False
AMC9197 029,41AMC9197029,AMC 91-00,1558.5,False
AMC9197 030,41AMC9197030,AMC 91-00,1330.0,False
AMC9197 031,41AMC9197031,AMC 91-00,500.4,False
AMC9197 032,41AMC9197032,AMC 91-00,897.5999999999999,False
AMC9197 033,41AMC9197033,AMC 91-00,779.4,False
AMC9197 034,41AMC9197034,AMC 91-00,256.0,False
AMC9197 035,41AMC9197035,AMC 91-00,3146.0,False
AMC9197 036,41AMC9197036,AMC 91-00,1378.7,False
AMC9197 037,41AMC9197037,AMC 91-00,896.0999999999999,False
AMC9197 038,41AMC9197038,AMC 91-00,1008.7,False
AMC9197 039,41AMC9197039,AMC 91-00,731.0,False
AMC9197 040,41AMC9197040,AMC 91-00,373.9,False
AMC9197 041,41AMC9197041,AMC 91-00,598.8,False
AMC9197 042,41AMC9197042,AMC 91-00,2842.1,False
AMC9197 043,41AMC9197043,AMC 91-00,288.4,False
AMC9197 044,41AMC9197044,AMC 91-00,3542.5,False
AMC9197 045,41AMC9197045,AMC 91-00,1215.5,False
AMC9197 046,41AMC9197046,AMC 91-00,3404.3,False
AMC9197 047,41AMC9197047,AMC 91-00,1121.5,False
AMC9197 048,41AMC9197048,AMC 91-00,583.2,False
AMC9197 049,41AMC9197049,AMC 91-00,725.4,False
AMC9197 050,41AMC9197050,AMC 91-00,182.8,False
AMC9197 051,41AMC9197051,AMC 91-00,608.4000000000001,False
AMC9197 052,41AMC9197052,AMC 91-00,421.4,False
AMC9197 053,41AMC9197053,AMC 91-00,1191.3,False
AMC9197 054,41AMC9197054,AMC 91-00,1308.3000000000002,False
AMC9197 055,41AMC9197055,AMC 91-00,3740.8999999999996,False
AMC9197 056,41AMC9197056,AMC 91-00,1494.3,False
AMC9197 057,41AMC9197057,AMC 91-00,3035.1,False
Santa Catarina,42,Estados,95442.8999999999,False
Abdon Batista,420005,AMC 91-00,198.0,False
Abdon Batista,4200051,Municípios,198.0,False
São Miguel d'Oeste,42001,Microrregiões,4218.499999999999,False
Abelardo Luz,4200101,Municípios,1037.7,False
Chapecó,42002,Microrregiões,6089.199999999999,False
Agrolândia,420020,AMC 91-00,192.3,False
Agrolândia,420020,AMC 70-00,192.3,False
Agrolândia,4200200,Municípios,192.3,False
Xanxerê,42003,Microrregiões,4813.0,False
Agronômica,420030,AMC 70-00,116.7,False
Agronômica,420030,AMC 91-00,116.7,False
Agronômica,4200309,Municípios,116.7,False
Joaçaba,42004,Microrregiões,9053.7,False
Água Doce,420040,AMC 91-00,1321.2,False
Água Doce,420040,AMC 60-00,1321.2,
Água Doce,420040,AMC 70-00,1321.2,False
Água Doce,4200408,Municípios,1321.2,False
Concórdia,42005,Microrregiões,3129.1000000000004,False
Águas de Chapecó,420050,AMC 70-00,139.1,False
Águas de Chapecó,420050,AMC 91-00,139.1,False
Águas de Chapecó,4200507,Municípios,139.1,False
Águas Frias,4200556,Municípios,76.9,False
Canoinhas,42006,Microrregiões,9788.0,False
Águas Mornas,420060,AMC 91-00,327.9,False
Águas Mornas,420060,AMC 70-00,327.9,False
Águas Mornas,4200606,Municípios,327.9,False
São Bento do Sul,42007,Microrregiões,1578.9,False
Alfredo Wagner,420070,AMC 70-00,733.4,False
Alfredo Wagner,420070,AMC 91-00,733.4,False
Alfredo Wagner,4200705,Municípios,733.4,False
Alto Bela Vista,4200754,Municípios,104.2,False
Joinville,42008,Microrregiões,4627.5,False
Anchieta,4200804,Municípios,229.9,False
Curitibanos,42009,Microrregiões,6610.800000000001,False
Angelina,420090,AMC 91-00,524.5,False
Angelina,420090,AMC 70-00,524.5,False
Angelina,4200903,Municípios,524.5,False
Oeste Catarinense,4201,Mesorregiões,27303.5,False
Campos de Lages,42010,Microrregiões,15830.100000000002,False
Anita Garibaldi,4201000,Municípios,606.1,False
Rio do Sul,42011,Microrregiões,5258.000000000001,False
Anitápolis,420110,AMC 70-00,576.4,False
Anitápolis,420110,AMC 91-00,576.4,False
Anitápolis,4201109,Municípios,576.4,False
Blumenau,42012,Microrregiões,4749.5,False
Antônio Carlos,420120,AMC 91-00,242.8,False
Antônio Carlos,420120,AMC 70-00,242.8,False
Antônio Carlos,4201208,Municípios,242.8,False
Apiúna,420125,AMC 91-00,489.1,False
Apiúna,4201257,Municípios,489.1,False
Arabutã,4201273,Municípios,131.1,False
Itajaí,42013,Microrregiões,1555.4,False
Araquari,4201307,Municípios,402.6,False
Ituporanga,42014,Microrregiões,1459.4999999999998,False
Araranguá,4201406,Municípios,298.4,False
Tijucas,42015,Microrregiões,2150.4,False
Armazém,420150,AMC 91-00,138.6,False
Armazém,420150,AMC 60-00,138.6,
Armazém,420150,AMC 70-00,138.6,False
Armazém,4201505,Municípios,138.6,False
Florianópolis,42016,Microrregiões,2466.6,False
Arroio Trinta,420160,AMC 70-00,112.3,False
Arroio Trinta,420160,AMC 91-00,112.3,False
Arroio Trinta,4201604,Municípios,112.3,False
Arvoredo,4201653,Municípios,91.3,False
Tabuleiro,42017,Microrregiões,2360.2999999999997,False
Ascurra,420170,AMC 91-00,119.1,False
Ascurra,420170,AMC 70-00,119.1,False
Ascurra,4201703,Municípios,119.1,False
Tubarão,42018,Microrregiões,4639.9,False
Atalanta,420180,AMC 70-00,98.1,False
Atalanta,420180,AMC 91-00,98.1,False
Atalanta,4201802,Municípios,98.1,False
Criciúma,42019,Microrregiões,2085.4,False
Aurora,420190,AMC 91-00,226.4,False
Aurora,420190,AMC 70-00,226.4,False
Aurora,4201901,Municípios,226.4,False
Balneário Arroio do Silva,4201950,Municípios,93.7,False
Norte Catarinense,4202,Mesorregiões,15994.400000000003,False
Araranguá,42020,Microrregiões,2979.100000000001,False
Balneário Camboriú,420200,AMC 70-00,46.4,False
Balneário Camboriú,420200,AMC 91-00,46.4,False
Balneário Camboriú,4202008,Municípios,46.4,False
Balneário Barra do Sul,4202057,Municípios,110.6,False
Balneário Gaivota,4202073,Municípios,151.0,False
Bandeirante,4202081,Municípios,147.3,False
Barra Bonita,4202099,Municípios,62.4,False
Barra Velha,4202107,Municípios,142.4,False
Bela Vista do Toldo,4202131,Municípios,527.8,False
Belmonte,4202156,Municípios,93.0,False
Benedito Novo,420220,AMC 91-00,386.1,False
Benedito Novo,4202206,Municípios,386.1,False
Biguaçu,420230,AMC 91-00,302.9,False
Biguaçu,420230,AMC 70-00,302.9,False
Biguaçu,4202305,Municípios,302.9,False
Blumenau,420240,AMC 70-00,510.3,False
Blumenau,420240,AMC 91-00,510.3,False
Blumenau,420240,AMC 60-00,510.3,
Blumenau,4202404,Municípios,510.3,False
Bocaina do Sul,4202438,Municípios,496.4,False
Bombinhas,4202453,Municípios,36.6,False
Bom Jardim da Serra,420250,AMC 91-00,935.3,False
Bom Jardim da Serra,420250,AMC 70-00,935.3,False
Bom Jardim da Serra,4202503,Municípios,935.3,False
